dish_id,image_path,cal_label
1558724766,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558724766\frames_sampled30\camera_B_frame_001.jpeg,low
1558724799,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558724799\frames_sampled30\camera_B_frame_001.jpeg,low
1558724853,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558724853\frames_sampled30\camera_B_frame_001.jpeg,low
1558724891,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558724891\frames_sampled30\camera_B_frame_001.jpeg,low
1558724912,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558724912\frames_sampled30\camera_B_frame_001.jpeg,low
1558724932,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558724932\frames_sampled30\camera_B_frame_001.jpeg,medium
1558724959,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558724959\frames_sampled30\camera_B_frame_001.jpeg,medium
1558724992,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558724992\frames_sampled30\camera_B_frame_001.jpeg,medium
1558725049,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558725049\frames_sampled30\camera_B_frame_001.jpeg,low
1558725085,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558725085\frames_sampled30\camera_B_frame_001.jpeg,low
1558725112,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558725112\frames_sampled30\camera_B_frame_001.jpeg,medium
1558725193,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558725193\frames_sampled30\camera_B_frame_001.jpeg,high
1558725226,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558725226\frames_sampled30\camera_B_frame_001.jpeg,low
1558725253,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558725253\frames_sampled30\camera_B_frame_001.jpeg,low
1558725286,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558725286\frames_sampled30\camera_B_frame_001.jpeg,high
1558725353,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558725353\frames_sampled30\camera_B_frame_001.jpeg,low
1558725403,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558725403\frames_sampled30\camera_B_frame_001.jpeg,low
1558725576,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558725576\frames_sampled30\camera_B_frame_001.jpeg,low
1558725621,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558725621\frames_sampled30\camera_B_frame_001.jpeg,medium
1558725702,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558725702\frames_sampled30\camera_B_frame_001.jpeg,low
1558725734,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558725734\frames_sampled30\camera_B_frame_001.jpeg,low
1558725760,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558725760\frames_sampled30\camera_B_frame_001.jpeg,low
1558725786,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558725786\frames_sampled30\camera_B_frame_001.jpeg,low
1558725829,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1558725829\frames_sampled30\camera_B_frame_001.jpeg,low
1559059924,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559059924\frames_sampled30\camera_B_frame_001.jpeg,low
1559059954,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559059954\frames_sampled30\camera_B_frame_001.jpeg,low
1559059992,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559059992\frames_sampled30\camera_B_frame_001.jpeg,low
1559060055,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559060055\frames_sampled30\camera_B_frame_001.jpeg,low
1559060106,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559060106\frames_sampled30\camera_B_frame_001.jpeg,low
1559061675,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559061675\frames_sampled30\camera_B_frame_001.jpeg,low
1559061752,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559061752\frames_sampled30\camera_B_frame_001.jpeg,low
1559062005,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559062005\frames_sampled30\camera_B_frame_001.jpeg,low
1559062051,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559062051\frames_sampled30\camera_B_frame_001.jpeg,low
1559062082,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559062082\frames_sampled30\camera_B_frame_001.jpeg,medium
1559149615,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559149615\frames_sampled30\camera_B_frame_001.jpeg,low
1559149650,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559149650\frames_sampled30\camera_B_frame_001.jpeg,low
1559149688,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559149688\frames_sampled30\camera_B_frame_001.jpeg,low
1559149719,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559149719\frames_sampled30\camera_B_frame_001.jpeg,medium
1559157454,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559157454\frames_sampled30\camera_B_frame_001.jpeg,low
1559157777,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559157777\frames_sampled30\camera_B_frame_001.jpeg,low
1559157919,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559157919\frames_sampled30\camera_B_frame_001.jpeg,low
1559158263,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559158263\frames_sampled30\camera_B_frame_001.jpeg,low
1559158354,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559158354\frames_sampled30\camera_B_frame_001.jpeg,low
1559158425,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559158425\frames_sampled30\camera_B_frame_001.jpeg,low
1559172356,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559172356\frames_sampled30\camera_B_frame_001.jpeg,medium
1559232986,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559232986\frames_sampled30\camera_B_frame_001.jpeg,low
1559233055,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559233055\frames_sampled30\camera_B_frame_001.jpeg,low
1559233102,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559233102\frames_sampled30\camera_B_frame_001.jpeg,low
1559233144,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559233144\frames_sampled30\camera_B_frame_001.jpeg,medium
1559233445,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559233445\frames_sampled30\camera_B_frame_001.jpeg,low
1559233570,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559233570\frames_sampled30\camera_B_frame_001.jpeg,low
1559233627,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559233627\frames_sampled30\camera_B_frame_001.jpeg,low
1559233715,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559233715\frames_sampled30\camera_B_frame_001.jpeg,low
1559233756,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559233756\frames_sampled30\camera_B_frame_001.jpeg,low
1559235639,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559235639\frames_sampled30\camera_B_frame_001.jpeg,low
1559235690,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559235690\frames_sampled30\camera_B_frame_001.jpeg,low
1559235771,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559235771\frames_sampled30\camera_B_frame_001.jpeg,low
1559235815,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559235815\frames_sampled30\camera_B_frame_001.jpeg,medium
1559238435,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559238435\frames_sampled30\camera_B_frame_001.jpeg,low
1559238481,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559238481\frames_sampled30\camera_B_frame_001.jpeg,low
1559238566,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559238566\frames_sampled30\camera_B_frame_001.jpeg,low
1559238608,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559238608\frames_sampled30\camera_B_frame_001.jpeg,low
1559238993,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559238993\frames_sampled30\camera_B_frame_001.jpeg,low
1559239151,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559239151\frames_sampled30\camera_B_frame_001.jpeg,low
1559239256,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559239256\frames_sampled30\camera_B_frame_001.jpeg,low
1559239369,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559239369\frames_sampled30\camera_B_frame_001.jpeg,low
1559239753,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559239753\frames_sampled30\camera_B_frame_001.jpeg,low
1559239912,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559239912\frames_sampled30\camera_B_frame_001.jpeg,low
1559239985,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559239985\frames_sampled30\camera_B_frame_001.jpeg,low
1559240089,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559240089\frames_sampled30\camera_B_frame_001.jpeg,low
1559240216,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559240216\frames_sampled30\camera_B_frame_001.jpeg,low
1559240256,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559240256\frames_sampled30\camera_B_frame_001.jpeg,low
1559240382,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559240382\frames_sampled30\camera_B_frame_001.jpeg,low
1559240441,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559240441\frames_sampled30\camera_B_frame_001.jpeg,low
1559240510,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559240510\frames_sampled30\camera_B_frame_001.jpeg,low
1559240875,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559240875\frames_sampled30\camera_B_frame_001.jpeg,low
1559240908,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559240908\frames_sampled30\camera_B_frame_001.jpeg,low
1559240987,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559240987\frames_sampled30\camera_B_frame_001.jpeg,low
1559241099,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559241099\frames_sampled30\camera_B_frame_001.jpeg,low
1559242066,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559242066\frames_sampled30\camera_B_frame_001.jpeg,low
1559242155,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559242155\frames_sampled30\camera_B_frame_001.jpeg,low
1559242221,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559242221\frames_sampled30\camera_B_frame_001.jpeg,high
1559242324,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559242324\frames_sampled30\camera_B_frame_001.jpeg,low
1559242568,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559242568\frames_sampled30\camera_B_frame_001.jpeg,low
1559243139,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559243139\frames_sampled30\camera_B_frame_001.jpeg,low
1559243704,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559243704\frames_sampled30\camera_B_frame_001.jpeg,low
1559243887,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559243887\frames_sampled30\camera_B_frame_001.jpeg,low
1559243974,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559243974\frames_sampled30\camera_B_frame_001.jpeg,medium
1559244305,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559244305\frames_sampled30\camera_B_frame_001.jpeg,low
1559244417,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559244417\frames_sampled30\camera_B_frame_001.jpeg,low
1559244546,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559244546\frames_sampled30\camera_B_frame_001.jpeg,medium
1559244598,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559244598\frames_sampled30\camera_B_frame_001.jpeg,low
1559245340,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559245340\frames_sampled30\camera_B_frame_001.jpeg,low
1559245589,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559245589\frames_sampled30\camera_B_frame_001.jpeg,low
1559245654,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559245654\frames_sampled30\camera_B_frame_001.jpeg,low
1559245697,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559245697\frames_sampled30\camera_B_frame_001.jpeg,low
1559245801,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559245801\frames_sampled30\camera_B_frame_001.jpeg,low
1559245848,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559245848\frames_sampled30\camera_B_frame_001.jpeg,low
1559245920,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559245920\frames_sampled30\camera_B_frame_001.jpeg,low
1559245979,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559245979\frames_sampled30\camera_B_frame_001.jpeg,low
1559246053,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559246053\frames_sampled30\camera_B_frame_001.jpeg,low
1559319826,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559319826\frames_sampled30\camera_B_frame_001.jpeg,low
1559319860,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559319860\frames_sampled30\camera_B_frame_001.jpeg,low
1559319902,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559319902\frames_sampled30\camera_B_frame_001.jpeg,low
1559319971,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559319971\frames_sampled30\camera_B_frame_001.jpeg,low
1559320019,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559320019\frames_sampled30\camera_B_frame_001.jpeg,low
1559332418,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559332418\frames_sampled30\camera_B_frame_001.jpeg,medium
1559332487,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559332487\frames_sampled30\camera_B_frame_001.jpeg,low
1559332795,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559332795\frames_sampled30\camera_B_frame_001.jpeg,low
1559332822,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559332822\frames_sampled30\camera_B_frame_001.jpeg,medium
1559578551,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559578551\frames_sampled30\camera_B_frame_001.jpeg,low
1559578579,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559578579\frames_sampled30\camera_B_frame_001.jpeg,low
1559578599,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559578599\frames_sampled30\camera_B_frame_001.jpeg,low
1559581198,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559581198\frames_sampled30\camera_B_frame_001.jpeg,low
1559581236,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559581236\frames_sampled30\camera_B_frame_001.jpeg,low
1559581333,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559581333\frames_sampled30\camera_B_frame_001.jpeg,medium
1559581356,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559581356\frames_sampled30\camera_B_frame_001.jpeg,medium
1559581378,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559581378\frames_sampled30\camera_B_frame_001.jpeg,high
1559585533,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559585533\frames_sampled30\camera_A_frame_001.jpeg,low
1559589873,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559589873\frames_sampled30\camera_A_frame_001.jpeg,low
1559589902,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559589902\frames_sampled30\camera_A_frame_001.jpeg,low
1559589942,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559589942\frames_sampled30\camera_A_frame_001.jpeg,low
1559590005,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559590005\frames_sampled30\camera_A_frame_001.jpeg,medium
1559590031,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559590031\frames_sampled30\camera_A_frame_001.jpeg,medium
1559590099,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559590099\frames_sampled30\camera_A_frame_001.jpeg,low
1559590130,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559590130\frames_sampled30\camera_A_frame_001.jpeg,low
1559590157,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559590157\frames_sampled30\camera_A_frame_001.jpeg,low
1559590202,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559590202\frames_sampled30\camera_A_frame_001.jpeg,medium
1559593646,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559593646\frames_sampled30\camera_A_frame_001.jpeg,low
1559593722,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559593722\frames_sampled30\camera_A_frame_001.jpeg,low
1559593746,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559593746\frames_sampled30\camera_A_frame_001.jpeg,low
1559667948,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559667948\frames_sampled30\camera_A_frame_001.jpeg,low
1559667973,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559667973\frames_sampled30\camera_A_frame_001.jpeg,medium
1559667994,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559667994\frames_sampled30\camera_A_frame_001.jpeg,medium
1559668016,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559668016\frames_sampled30\camera_A_frame_001.jpeg,medium
1559668238,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559668238\frames_sampled30\camera_A_frame_001.jpeg,low
1559668272,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559668272\frames_sampled30\camera_A_frame_001.jpeg,medium
1559668314,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559668314\frames_sampled30\camera_A_frame_001.jpeg,medium
1559674074,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559674074\frames_sampled30\camera_A_frame_001.jpeg,low
1559674689,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559674689\frames_sampled30\camera_A_frame_001.jpeg,low
1559674781,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559674781\frames_sampled30\camera_A_frame_001.jpeg,low
1559674866,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559674866\frames_sampled30\camera_A_frame_001.jpeg,low
1559675101,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559675101\frames_sampled30\camera_A_frame_001.jpeg,low
1559675146,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559675146\frames_sampled30\camera_A_frame_001.jpeg,low
1559675178,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559675178\frames_sampled30\camera_A_frame_001.jpeg,low
1559675234,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559675234\frames_sampled30\camera_A_frame_001.jpeg,low
1559675268,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559675268\frames_sampled30\camera_A_frame_001.jpeg,low
1559678083,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559678083\frames_sampled30\camera_A_frame_001.jpeg,low
1559678104,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559678104\frames_sampled30\camera_A_frame_001.jpeg,low
1559678127,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559678127\frames_sampled30\camera_A_frame_001.jpeg,low
1559678146,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559678146\frames_sampled30\camera_A_frame_001.jpeg,medium
1559678330,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559678330\frames_sampled30\camera_A_frame_001.jpeg,low
1559678367,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559678367\frames_sampled30\camera_A_frame_001.jpeg,low
1559678405,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559678405\frames_sampled30\camera_A_frame_001.jpeg,medium
1559678457,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559678457\frames_sampled30\camera_A_frame_001.jpeg,high
1559678629,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559678629\frames_sampled30\camera_A_frame_001.jpeg,low
1559678651,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559678651\frames_sampled30\camera_A_frame_001.jpeg,low
1559700851,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559700851\frames_sampled30\camera_A_frame_001.jpeg,low
1559751458,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559751458\frames_sampled30\camera_A_frame_001.jpeg,low
1559751552,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559751552\frames_sampled30\camera_A_frame_001.jpeg,low
1559751710,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559751710\frames_sampled30\camera_A_frame_001.jpeg,low
1559751744,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1559751744\frames_sampled30\camera_A_frame_001.jpeg,low
